timestamp,activity,acc_x,acc_y,acc_z
1775352992368,Running,1.8000,-6.8000,17.0000
1775352992384,Running,1.7000,-6.5000,11.0000
1775352992401,Running,-1.0000,-3.2000,3.6000
1775352992417,Running,-3.4000,1.7000,2.7000
1775352992434,Running,-4.2000,9.4000,5.3000
1775352992451,Running,-5.3000,11.9000,2.9000
1775352992467,Running,-7.9000,13.6000,1.6000
1775352992484,Running,-9.0000,13.8000,1.9000
1775352992501,Running,-8.0000,12.3000,4.5000
1775352992518,Running,-5.5000,10.6000,9.4000
1775352992534,Running,4.8000,3.6000,8.6000
1775352992551,Running,4.7000,-0.7000,-10.5000
1775352992568,Running,2.1000,-6.8000,-13.6000
1775352992584,Running,1.2000,-14.6000,-9.0000
1775352992601,Running,4.6000,-23.1000,-2.3000
1775352992618,Running,9.1000,-27.2000,-1.1000
1775352992634,Running,7.3000,-12.9000,-7.0000
1775352992651,Running,0.6000,-9.9000,-3.3000
1775352992668,Running,-6.4000,-9.6000,0.0000
1775352992684,Running,-5.7000,-9.0000,1.2000
1775352992701,Running,-1.9000,-7.1000,0.3000
1775352992718,Running,3.3000,-2.8000,-3.1000
1775352992734,Running,9.2000,7.1000,-9.4000
1775352992751,Running,9.4000,11.0000,-11.0000
1775352992768,Running,9.4000,13.3000,-10.4000
1775352992784,Running,8.9000,14.1000,-10.5000
1775352992801,Running,5.1000,14.8000,-9.1000
1775352992817,Running,-0.7000,16.0000,-3.9000
1775352992834,Running,-4.2000,12.3000,19.7000
1775352992851,Running,-18.5000,0.1000,-1.3000
1775352992868,Running,-12.9000,-1.5000,-17.5000
1775352992884,Running,0.6000,1.7000,-12.3000
1775352992901,Running,28.5000,-5.2000,62.0000
1775352992917,Running,11.5000,-6.2000,-26.6000
1775352992934,Running,12.4000,-9.1000,-31.8000
1775352992951,Running,7.9000,-4.8000,-10.8000
1775352992968,Running,8.0000,-8.9000,-6.2000
1775352992984,Running,6.5000,-15.8000,-1.3000
1775352993001,Running,0.2000,-21.9000,5.2000
1775352993018,Running,-5.2000,-17.1000,-0.8000
1775352993034,Running,-7.3000,-13.6000,-6.9000
1775352993051,Running,2.1000,-7.3000,8.3000
1775352993068,Running,4.7000,-4.9000,16.1000
1775352993084,Running,4.7000,-3.6000,5.8000
1775352993101,Running,0.9000,0.9000,4.2000
1775352993118,Running,-1.8000,4.9000,3.3000
1775352993134,Running,-2.7000,7.5000,1.5000
1775352993151,Running,-2.3000,10.5000,4.5000
1775352993167,Running,-4.1000,11.0000,7.0000
1775352993184,Running,-6.4000,12.6000,7.2000
1775352993201,Running,-7.3000,12.1000,6.5000
1775352993218,Running,-6.5000,9.4000,6.7000
1775352993234,Running,-4.0000,5.7000,11.9000
1775352993251,Running,2.7000,3.4000,-2.4000
1775352993267,Running,0.5000,-3.0000,-7.3000
1775352993284,Running,-0.3000,-11.1000,-5.3000
1775352993301,Running,-3.1000,-20.4000,-5.7000
1775352993317,Running,-5.8000,-27.8000,-3.3000
1775352993334,Running,-2.1000,-25.6000,-7.1000
1775352993351,Running,3.6000,-20.3000,-8.4000
1775352993367,Running,-1.0000,-11.0000,2.5000
1775352993384,Running,-1.0000,-9.4000,3.8000
1775352993401,Running,0.0000,-6.3000,0.8000
1775352993418,Running,2.3000,-2.6000,0.3000
1775352993434,Running,5.1000,1.5000,-4.5000
1775352993451,Running,8.5000,4.5000,-9.7000
1775352993467,Running,12.0000,8.4000,-10.4000
1775352993484,Running,11.6000,8.8000,-9.4000
1775352993501,Running,10.3000,10.1000,-10.2000
1775352993517,Running,8.3000,12.8000,-10.1000
1775352993534,Running,6.0000,14.5000,-9.5000
1775352993551,Running,6.8000,12.0000,-4.4000
1775352993568,Running,-4.3000,6.9000,1.5000
1775352993584,Running,-13.5000,3.0000,-12.2000
1775352993601,Running,-10.2000,0.1000,-16.4000
1775352993617,Running,-0.3000,-5.9000,13.4000
1775352993634,Running,12.3000,-10.6000,27.1000
1775352993651,Running,17.0000,-6.5000,-17.4000
1775352993668,Running,10.9000,-3.1000,-13.2000
1775352993684,Running,13.0000,-8.7000,-9.3000
1775352993701,Running,11.4000,-12.5000,-2.0000
1775352993718,Running,5.6000,-16.0000,4.9000
1775352993734,Running,-5.7000,-20.3000,4.6000
1775352993751,Running,-9.9000,-20.4000,2.8000
1775352993767,Running,-7.5000,-13.2000,-4.0000
1775352993784,Running,-4.5000,-5.8000,9.3000
1775352993801,Running,-0.5000,-1.5000,19.8000
1775352993818,Running,1.5000,0.9000,8.9000
1775352993834,Running,0.7000,4.5000,1.7000
1775352993851,Running,-0.4000,9.4000,1.1000
1775352993867,Running,-8.2000,16.2000,4.0000
1775352993884,Running,-8.2000,16.2000,4.0000
1775352993901,Running,-14.7000,12.0000,1.9000
1775352993917,Running,-14.5000,10.2000,13.3000
1775352993934,Running,-4.9000,7.8000,14.9000
1775352993951,Running,-1.3000,4.9000,0.2000
1775352993967,Running,-3.1000,-7.5000,-5.9000
1775352993984,Running,-0.2000,-17.5000,-1.4000
1775352994001,Running,5.4000,-27.3000,-2.3000
1775352994017,Running,12.2000,-29.4000,-11.3000
1775352994034,Running,13.9000,-23.9000,-8.5000
1775352994051,Running,6.2000,-13.0000,-3.5000
1775352994073,Running,-1.1000,-10.6000,0.1000
1775352994084,Running,-1.5000,-6.8000,5.0000
1775352994101,Running,0.7000,-3.7000,5.2000
1775352994118,Running,3.6000,0.0000,0.2000
1775352994134,Running,7.5000,2.9000,-6.4000
1775352994151,Running,10.1000,5.6000,-13.1000
1775352994168,Running,11.8000,8.6000,-14.0000
1775352994185,Running,11.3000,16.7000,-14.7000
1775352994201,Running,9.5000,19.6000,-13.3000
1775352994218,Running,7.9000,18.5000,-9.1000
1775352994234,Running,6.6000,10.3000,15.3000
1775352994251,Running,-4.1000,5.3000,2.5000
1775352994272,Running,-12.3000,-1.3000,-11.2000
1775352994284,Running,-12.3000,-1.3000,-11.2000
1775352994312,Running,24.8000,-12.3000,74.6000
1775352994317,Running,6.2000,-15.6000,-34.6000
1775352994334,Running,17.7000,-18.4000,-32.3000
1775352994351,Running,8.2000,-5.4000,-20.4000
1775352994367,Running,4.1000,2.1000,-2.9000
1775352994389,Running,9.0000,-10.4000,-3.5000
1775352994402,Running,2.4000,-17.6000,10.3000
1775352994418,Running,0.9000,-13.8000,5.1000
1775352994435,Running,-1.6000,-11.3000,0.1000
1775352994452,Running,-5.1000,-16.0000,-6.7000
1775352994469,Running,-8.1000,-18.4000,-2.4000
1775352994485,Running,-3.0000,-5.0000,15.4000
1775352994502,Running,-2.9000,3.0000,8.6000
1775352994518,Running,-3.3000,7.5000,0.2000
1775352994534,Running,-3.3000,11.3000,-1.4000
1775352994552,Running,-4.9000,14.8000,1.5000
1775352994568,Running,-9.2000,15.3000,3.0000
1775352994585,Running,-13.7000,10.5000,6.6000
1775352994601,Running,-11.4000,8.3000,13.4000
1775352994618,Running,-0.7000,5.1000,15.3000
1775352994634,Running,3.9000,5.8000,4.9000
1775352994652,Running,3.5000,4.8000,-8.2000
1775352994668,Running,-2.5000,0.5000,-11.2000
1775352994684,Running,-5.5000,-6.0000,-8.0000
1775352994702,Running,-5.6000,-16.1000,1.2000
1775352994718,Running,6.4000,-25.6000,-9.6000
1775352994735,Running,8.5000,-21.0000,-8.7000
1775352994751,Running,6.4000,-14.6000,-3.0000
1775352994769,Running,3.9000,-10.6000,-6.4000
1775352994785,Running,-0.1000,-7.5000,-3.7000
1775352994801,Running,2.6000,-4.9000,4.2000
1775352994818,Running,5.4000,-2.7000,-1.4000
1775352994836,Running,10.3000,-0.4000,-7.2000
1775352994852,Running,12.5000,2.8000,-12.2000
1775352994867,Running,12.3000,7.1000,-12.7000
1775352994884,Running,11.1000,12.8000,-12.6000
1775352994902,Running,8.4000,19.8000,-8.8000
1775352994918,Running,7.6000,17.6000,-1.2000
1775352994934,Running,7.2000,10.4000,18.7000
1775352994955,Running,-0.2000,4.1000,3.3000
1775352994969,Running,-12.1000,1.7000,-13.8000
1775352994984,Running,-15.1000,-0.2000,-14.7000
1775352995001,Running,8.9000,-13.8000,15.3000
1775352995017,Running,15.4000,-7.3000,-8.0000
1775352995034,Running,12.2000,-1.4000,-11.0000
1775352995052,Running,11.7000,-1.2000,-7.0000
1775352995069,Running,12.4000,-7.1000,-5.1000
1775352995084,Running,12.3000,-12.7000,-1.6000
